graph, size, connectivity, algorithm, repetition, failures, stretch, load, hops, success, cc_size,routing_time, precomputation_time
#Sat Mar  1 17:33:25 2025
159, 29, 2, EdgeDisjointPaths, 36, 5, 2, 0, 7, 1.000000, 28, 0.000300, 0.000000
159, 29, 2, Outerplanar, 37, 5, 35, 0, 37, 0.950000, 28, 0.001050, 0.057002
159, 29, 2, EdgeDisjointPaths, 37, 5, 5, 0, 9, 1.000000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 38, 5, 30, 0, 33, 0.950000, 28, 0.001050, 0.057171
159, 29, 2, EdgeDisjointPaths, 38, 5, 1, 0, 4, 1.000000, 28, 0.001276, 0.000000
159, 29, 2, Outerplanar, 39, 5, 35, 0, 37, 0.950000, 28, 0.001062, 0.056974
159, 29, 2, EdgeDisjointPaths, 39, 5, 2, 0, 5, 1.000000, 28, 0.000300, 0.000000
159, 29, 2, Outerplanar, 40, 5, 33, 0, 35, 0.950000, 28, 0.001000, 0.057015
159, 29, 2, EdgeDisjointPaths, 40, 5, 1, 0, 4, 1.000000, 28, 0.000300, 0.000000
159, 29, 2, Outerplanar, 41, 5, 16, 0, 17, 0.950000, 28, 0.001050, 0.056510
159, 29, 2, EdgeDisjointPaths, 41, 5, 2, 0, 6, 1.000000, 28, 0.000312, 0.000000
159, 29, 2, Outerplanar, 42, 5, 28, 0, 30, 0.950000, 28, 0.001050, 0.059517
159, 29, 2, EdgeDisjointPaths, 42, 5, 2, 0, 4, 1.000000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 43, 5, 31, 0, 32, 0.950000, 28, 0.001050, 0.057512
159, 29, 2, EdgeDisjointPaths, 43, 5, 2, 0, 5, 1.000000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 44, 5, inf, inf, inf, 0.000000, 1, 0.000000, 0.058435
159, 29, 2, EdgeDisjointPaths, 44, 5, inf, inf, inf, 0.000000, 1, 0.000050, 0.000000
159, 29, 2, Outerplanar, 45, 5, 33, 0, 36, 0.900000, 28, 0.001676, 0.056117
159, 29, 2, EdgeDisjointPaths, 45, 5, 7, 0, 11, 0.900000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 46, 5, 21, 0, 23, 0.900000, 28, 0.000950, 0.058016
159, 29, 2, EdgeDisjointPaths, 46, 5, 6, 0, 9, 0.900000, 28, 0.000300, 0.000000
159, 29, 2, Outerplanar, 47, 5, 37, 0, 38, 0.900000, 28, 0.001000, 0.055510
159, 29, 2, EdgeDisjointPaths, 47, 5, 2, 0, 7, 0.950000, 28, 0.000300, 0.000000
159, 29, 2, Outerplanar, 48, 5, 34, 0, 36, 0.900000, 28, 0.001000, 0.055523
159, 29, 2, EdgeDisjointPaths, 48, 5, 3, 0, 6, 0.950000, 28, 0.000300, 0.000000
159, 29, 2, Outerplanar, 49, 5, 37, 0, 38, 0.900000, 28, 0.001000, 0.056510
159, 29, 2, EdgeDisjointPaths, 49, 5, 0, 0, 5, 0.950000, 28, 0.000300, 0.000000
159, 29, 2, Outerplanar, 50, 5, 31, 0, 33, 0.900000, 28, 0.001050, 0.061518
159, 29, 2, EdgeDisjointPaths, 50, 5, 6, 0, 11, 0.900000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 51, 5, 31, 0, 34, 0.900000, 28, 0.001000, 0.057510
159, 29, 2, EdgeDisjointPaths, 51, 5, 6, 0, 12, 0.900000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 52, 5, inf, inf, inf, 0.000000, 28, 0.001776, 0.059003
159, 29, 2, EdgeDisjointPaths, 52, 5, 10, 0, 16, 0.900000, 28, 0.000300, 0.000000
159, 29, 2, Outerplanar, 53, 5, 35, 0, 36, 0.850000, 28, 0.001025, 0.057019
159, 29, 2, EdgeDisjointPaths, 53, 5, 5, 0, 7, 0.950000, 28, 0.000300, 0.000000
159, 29, 2, Outerplanar, 54, 5, 35, 0, 37, 0.850000, 28, 0.001100, 0.057002
159, 29, 2, EdgeDisjointPaths, 54, 5, 3, 0, 6, 0.950000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 55, 5, 37, 0, 38, 0.850000, 28, 0.001150, 0.063000
159, 29, 2, EdgeDisjointPaths, 55, 5, 4, 0, 6, 0.950000, 28, 0.000355, 0.000000
159, 29, 2, Outerplanar, 56, 5, inf, inf, inf, 0.000000, 28, 0.001050, 0.058759
159, 29, 2, EdgeDisjointPaths, 56, 5, 6, 0, 11, 0.900000, 28, 0.000300, 0.000000
159, 29, 2, Outerplanar, 57, 5, 35, 0, 37, 0.900000, 28, 0.001000, 0.056511
159, 29, 2, EdgeDisjointPaths, 57, 5, 4, 0, 8, 0.900000, 28, 0.000300, 0.000000
159, 29, 2, Outerplanar, 58, 5, 37, 0, 38, 0.950000, 28, 0.001150, 0.060512
159, 29, 2, EdgeDisjointPaths, 58, 5, 0, 0, 5, 1.000000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 59, 5, 37, 0, 38, 0.950000, 28, 0.001750, 0.059047
159, 29, 2, EdgeDisjointPaths, 59, 5, 2, 0, 8, 1.000000, 28, 0.000300, 0.000000
159, 29, 2, Outerplanar, 60, 5, 37, 0, 38, 0.950000, 28, 0.001091, 0.058094
159, 29, 2, EdgeDisjointPaths, 60, 5, 2, 0, 6, 1.000000, 28, 0.000327, 0.000000
159, 29, 2, Outerplanar, 61, 5, 37, 0, 38, 0.950000, 28, 0.001050, 0.057513
159, 29, 2, EdgeDisjointPaths, 61, 5, 1, 0, 5, 1.000000, 28, 0.000300, 0.000000
159, 29, 2, Outerplanar, 62, 5, 35, 0, 37, 0.950000, 28, 0.001050, 0.056511
159, 29, 2, EdgeDisjointPaths, 62, 5, 2, 0, 8, 1.000000, 28, 0.000300, 0.000000
159, 29, 2, Outerplanar, 63, 5, 33, 0, 36, 0.950000, 28, 0.001055, 0.057002
159, 29, 2, EdgeDisjointPaths, 63, 5, 6, 0, 11, 0.900000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 64, 5, 37, 0, 38, 0.950000, 28, 0.001026, 0.057000
159, 29, 2, EdgeDisjointPaths, 64, 5, 2, 0, 8, 1.000000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 65, 5, 35, 0, 37, 0.950000, 28, 0.001050, 0.056000
159, 29, 2, EdgeDisjointPaths, 65, 5, 2, 0, 7, 1.000000, 28, 0.000376, 0.000000
159, 29, 2, Outerplanar, 66, 5, 35, 0, 37, 0.950000, 28, 0.001050, 0.069991
159, 29, 2, EdgeDisjointPaths, 66, 5, 5, 0, 9, 1.000000, 28, 0.000325, 0.000000
159, 29, 2, Outerplanar, 67, 5, 30, 0, 33, 0.950000, 28, 0.001050, 0.056999
159, 29, 2, EdgeDisjointPaths, 67, 5, 1, 0, 4, 1.000000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 68, 5, 35, 0, 37, 0.950000, 28, 0.001050, 0.057511
159, 29, 2, EdgeDisjointPaths, 68, 5, 2, 0, 5, 1.000000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 69, 5, 33, 0, 35, 0.950000, 28, 0.001150, 0.057517
159, 29, 2, EdgeDisjointPaths, 69, 5, 1, 0, 4, 1.000000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 70, 5, 16, 0, 17, 0.950000, 28, 0.001200, 0.062513
159, 29, 2, EdgeDisjointPaths, 70, 5, 2, 0, 6, 1.000000, 28, 0.000400, 0.000000
159, 29, 2, Outerplanar, 71, 5, 28, 0, 30, 0.950000, 28, 0.001150, 0.062515
159, 29, 2, EdgeDisjointPaths, 71, 5, 2, 0, 4, 1.000000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 72, 5, 31, 0, 32, 0.950000, 28, 0.001150, 0.072057
159, 29, 2, EdgeDisjointPaths, 72, 5, 2, 0, 5, 1.000000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 73, 5, inf, inf, inf, 0.000000, 1, 0.000050, 0.058513
159, 29, 2, EdgeDisjointPaths, 73, 5, inf, inf, inf, 0.000000, 1, 0.000000, 0.000000
159, 29, 2, Outerplanar, 74, 5, 33, 0, 36, 0.900000, 28, 0.001015, 0.058000
159, 29, 2, EdgeDisjointPaths, 74, 5, 7, 0, 11, 0.900000, 28, 0.000300, 0.000000
159, 29, 2, Outerplanar, 75, 5, 21, 0, 23, 0.900000, 28, 0.001000, 0.057003
159, 29, 2, EdgeDisjointPaths, 75, 5, 6, 0, 9, 0.900000, 28, 0.000300, 0.000000
159, 29, 2, Outerplanar, 76, 5, 37, 0, 38, 0.900000, 28, 0.001100, 0.057509
159, 29, 2, EdgeDisjointPaths, 76, 5, 2, 0, 7, 0.950000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 77, 5, 34, 0, 36, 0.900000, 28, 0.001000, 0.058107
159, 29, 2, EdgeDisjointPaths, 77, 5, 3, 0, 6, 0.950000, 28, 0.000950, 0.000000
159, 29, 2, Outerplanar, 78, 5, 37, 0, 38, 0.900000, 28, 0.001000, 0.056512
159, 29, 2, EdgeDisjointPaths, 78, 5, 0, 0, 5, 0.950000, 28, 0.000450, 0.000000
159, 29, 2, Outerplanar, 79, 5, 31, 0, 33, 0.900000, 28, 0.001025, 0.059609
159, 29, 2, EdgeDisjointPaths, 79, 5, 6, 0, 11, 0.900000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 80, 5, 31, 0, 34, 0.900000, 28, 0.001000, 0.055509
159, 29, 2, EdgeDisjointPaths, 80, 5, 6, 0, 12, 0.900000, 28, 0.000300, 0.000000
159, 29, 2, Outerplanar, 81, 5, inf, inf, inf, 0.000000, 28, 0.001050, 0.057511
159, 29, 2, EdgeDisjointPaths, 81, 5, 10, 0, 16, 0.900000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 82, 5, 35, 0, 36, 0.850000, 28, 0.000976, 0.056006
159, 29, 2, EdgeDisjointPaths, 82, 5, 5, 0, 7, 0.950000, 28, 0.000350, 0.000000
159, 29, 2, Outerplanar, 83, 5, 35, 0, 37, 0.850000, 28, 0.001000, 0.057000
159, 29, 2, EdgeDisjointPaths, 83, 5, 3, 0, 6, 0.950000, 28, 0.000325, 0.000000
159, 29, 2, Outerplanar, 84, 5, 37, 0, 38, 0.850000, 28, 0.001000, 0.068997
159, 29, 2, EdgeDisjointPaths, 84, 5, 4, 0, 6, 0.950000, 28, 0.000300, 0.000000
159, 29, 2, Outerplanar, 85, 5, inf, inf, inf, 0.000000, 28, 0.001062, 0.054921
159, 29, 2, EdgeDisjointPaths, 85, 5, 6, 0, 11, 0.900000, 28, 0.000404, 0.000000
159, 29, 2, Outerplanar, 86, 5, 35, 0, 37, 0.900000, 28, 0.001047, 0.056283
159, 29, 2, EdgeDisjointPaths, 86, 5, 4, 0, 8, 0.900000, 28, 0.000201, 0.000000
159, 29, 2, Outerplanar, 87, 5, 37, 0, 38, 0.950000, 28, 0.001226, 0.056529
159, 29, 2, EdgeDisjointPaths, 87, 5, 0, 0, 5, 1.000000, 28, 0.000441, 0.000000
159, 29, 2, Outerplanar, 88, 5, 37, 0, 38, 0.950000, 28, 0.000791, 0.055713
159, 29, 2, EdgeDisjointPaths, 88, 5, 2, 0, 8, 1.000000, 28, 0.000785, 0.000000
159, 29, 2, Outerplanar, 89, 5, 37, 0, 38, 0.950000, 28, 0.001597, 0.047297
159, 29, 2, EdgeDisjointPaths, 89, 5, 2, 0, 6, 1.000000, 28, 0.000000, 0.000000
159, 29, 2, Outerplanar, 90, 5, 37, 0, 38, 0.950000, 28, 0.000683, 0.065431
159, 29, 2, EdgeDisjointPaths, 90, 5, 1, 0, 5, 1.000000, 28, 0.000786, 0.000000
159, 29, 2, Outerplanar, 91, 5, 35, 0, 37, 0.950000, 28, 0.001599, 0.047467
159, 29, 2, EdgeDisjointPaths, 91, 5, 2, 0, 8, 1.000000, 28, 0.000000, 0.000000
159, 29, 2, Outerplanar, 92, 5, 33, 0, 36, 0.950000, 28, 0.001410, 0.063403
159, 29, 2, EdgeDisjointPaths, 92, 5, 6, 0, 11, 0.900000, 28, 0.000175, 0.000000
159, 29, 2, Outerplanar, 93, 5, 37, 0, 38, 0.950000, 28, 0.001649, 0.063618
159, 29, 2, EdgeDisjointPaths, 93, 5, 2, 0, 8, 1.000000, 28, 0.000000, 0.000000
159, 29, 2, Outerplanar, 94, 5, 35, 0, 37, 0.950000, 28, 0.000787, 0.062280
159, 29, 2, EdgeDisjointPaths, 94, 5, 2, 0, 7, 1.000000, 28, 0.000789, 0.000000
159, 29, 2, Outerplanar, 95, 5, 35, 0, 37, 0.950000, 28, 0.000783, 0.057594
159, 29, 2, EdgeDisjointPaths, 95, 5, 5, 0, 9, 1.000000, 28, 0.000000, 0.000000
159, 29, 2, Outerplanar, 96, 5, 30, 0, 33, 0.950000, 28, 0.001579, 0.063380
159, 29, 2, EdgeDisjointPaths, 96, 5, 1, 0, 4, 1.000000, 28, 0.000000, 0.000000
159, 29, 2, Outerplanar, 97, 5, 35, 0, 37, 0.950000, 28, 0.000596, 0.063242
159, 29, 2, EdgeDisjointPaths, 97, 5, 2, 0, 5, 1.000000, 28, 0.000793, 0.000000
159, 29, 2, Outerplanar, 98, 5, 33, 0, 35, 0.950000, 28, 0.001586, 0.047804
159, 29, 2, EdgeDisjointPaths, 98, 5, 1, 0, 4, 1.000000, 28, 0.000000, 0.000000
159, 29, 2, Outerplanar, 99, 5, 16, 0, 17, 0.950000, 28, 0.000782, 0.063348
159, 29, 2, EdgeDisjointPaths, 99, 5, 2, 0, 6, 1.000000, 28, 0.000783, 0.000000
161, 20, 1, Outerplanar, 0, 4, 26, 0, 27, 0.777778, 19, 0.000000, 0.031921
161, 20, 1, EdgeDisjointPaths, 0, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 1, 4, 24, 0, 26, 0.777778, 19, 0.000888, 0.015636
161, 20, 1, EdgeDisjointPaths, 1, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 2, 4, 24, 0, 26, 0.777778, 19, 0.000000, 0.031884
161, 20, 1, EdgeDisjointPaths, 2, 4, 0, 0, 3, 0.944444, 19, 0.000893, 0.000000
161, 20, 1, Outerplanar, 3, 4, 24, 0, 26, 0.777778, 19, 0.000266, 0.026895
161, 20, 1, EdgeDisjointPaths, 3, 4, 0, 0, 3, 0.888889, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 4, 4, 24, 0, 26, 0.777778, 19, 0.000883, 0.031528
161, 20, 1, EdgeDisjointPaths, 4, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 5, 4, 0, 0, 1, 0.055556, 19, 0.000886, 0.016088
161, 20, 1, EdgeDisjointPaths, 5, 4, 0, 0, 2, 0.111111, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 6, 4, 24, 0, 26, 0.777778, 19, 0.000873, 0.022489
161, 20, 1, EdgeDisjointPaths, 6, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 7, 4, 0, 0, 1, 0.055556, 19, 0.001745, 0.016010
161, 20, 1, EdgeDisjointPaths, 7, 4, 0, 0, 2, 0.833333, 19, 0.000798, 0.000000
161, 20, 1, Outerplanar, 8, 4, 26, 0, 27, 0.777778, 19, 0.000888, 0.015962
161, 20, 1, EdgeDisjointPaths, 8, 4, 0, 0, 4, 0.888889, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 9, 4, inf, inf, inf, 0.000000, 1, 0.000000, 0.015692
161, 20, 1, EdgeDisjointPaths, 9, 4, inf, inf, inf, 0.000000, 1, 0.000000, 0.000000
161, 20, 1, Outerplanar, 10, 4, 22, 0, 24, 0.777778, 19, 0.000894, 0.031521
161, 20, 1, EdgeDisjointPaths, 10, 4, 0, 0, 3, 0.944444, 19, 0.000169, 0.000000
161, 20, 1, Outerplanar, 11, 4, inf, inf, inf, 0.000000, 19, 0.000893, 0.012870
161, 20, 1, EdgeDisjointPaths, 11, 4, 2, 0, 4, 0.722222, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 12, 4, 24, 0, 26, 0.777778, 19, 0.000875, 0.031674
161, 20, 1, EdgeDisjointPaths, 12, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 13, 4, 2, 0, 3, 0.777778, 19, 0.000431, 0.023656
161, 20, 1, EdgeDisjointPaths, 13, 4, 0, 0, 2, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 14, 4, 26, 0, 27, 0.777778, 19, 0.000881, 0.031624
161, 20, 1, EdgeDisjointPaths, 14, 4, 0, 0, 2, 0.888889, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 15, 4, 22, 0, 25, 0.777778, 19, 0.000871, 0.016056
161, 20, 1, EdgeDisjointPaths, 15, 4, 0, 0, 3, 0.944444, 19, 0.000733, 0.000000
161, 20, 1, Outerplanar, 16, 4, 24, 0, 26, 0.777778, 19, 0.000871, 0.018493
161, 20, 1, EdgeDisjointPaths, 16, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 17, 4, 24, 0, 26, 0.777778, 19, 0.000870, 0.015734
161, 20, 1, EdgeDisjointPaths, 17, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 18, 4, 24, 0, 26, 0.777778, 19, 0.000722, 0.034386
161, 20, 1, EdgeDisjointPaths, 18, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 19, 4, 26, 0, 27, 0.777778, 19, 0.000895, 0.015740
161, 20, 1, EdgeDisjointPaths, 19, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 20, 4, 26, 0, 27, 0.777778, 19, 0.000890, 0.031729
161, 20, 1, EdgeDisjointPaths, 20, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 21, 4, 24, 0, 26, 0.777778, 19, 0.000872, 0.015904
161, 20, 1, EdgeDisjointPaths, 21, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 22, 4, 24, 0, 26, 0.777778, 19, 0.000892, 0.031683
161, 20, 1, EdgeDisjointPaths, 22, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 23, 4, 24, 0, 26, 0.777778, 19, 0.000892, 0.015867
161, 20, 1, EdgeDisjointPaths, 23, 4, 0, 0, 3, 0.888889, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 24, 4, 24, 0, 26, 0.777778, 19, 0.000889, 0.031583
161, 20, 1, EdgeDisjointPaths, 24, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 25, 4, 0, 0, 1, 0.055556, 19, 0.000000, 0.031715
161, 20, 1, EdgeDisjointPaths, 25, 4, 0, 0, 2, 0.111111, 19, 0.000969, 0.000000
161, 20, 1, Outerplanar, 26, 4, 24, 0, 26, 0.777778, 19, 0.000871, 0.014482
161, 20, 1, EdgeDisjointPaths, 26, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 27, 4, 0, 0, 1, 0.055556, 19, 0.000869, 0.031681
161, 20, 1, EdgeDisjointPaths, 27, 4, 0, 0, 2, 0.833333, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 28, 4, 26, 0, 27, 0.777778, 19, 0.000485, 0.022737
161, 20, 1, EdgeDisjointPaths, 28, 4, 0, 0, 4, 0.888889, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 29, 4, inf, inf, inf, 0.000000, 1, 0.000000, 0.031711
161, 20, 1, EdgeDisjointPaths, 29, 4, inf, inf, inf, 0.000000, 1, 0.000000, 0.000000
161, 20, 1, Outerplanar, 30, 4, 22, 0, 24, 0.777778, 19, 0.000896, 0.015774
161, 20, 1, EdgeDisjointPaths, 30, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 31, 4, inf, inf, inf, 0.000000, 19, 0.000878, 0.031752
161, 20, 1, EdgeDisjointPaths, 31, 4, 2, 0, 4, 0.722222, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 32, 4, 24, 0, 26, 0.777778, 19, 0.000636, 0.020238
161, 20, 1, EdgeDisjointPaths, 32, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 33, 4, 2, 0, 3, 0.777778, 19, 0.000918, 0.031789
161, 20, 1, EdgeDisjointPaths, 33, 4, 0, 0, 2, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 34, 4, 26, 0, 27, 0.777778, 19, 0.000871, 0.015399
161, 20, 1, EdgeDisjointPaths, 34, 4, 0, 0, 2, 0.888889, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 35, 4, 22, 0, 25, 0.777778, 19, 0.000882, 0.031680
161, 20, 1, EdgeDisjointPaths, 35, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 36, 4, 24, 0, 26, 0.777778, 19, 0.000561, 0.021639
161, 20, 1, EdgeDisjointPaths, 36, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 37, 4, 24, 0, 26, 0.777778, 19, 0.000871, 0.031688
161, 20, 1, EdgeDisjointPaths, 37, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 38, 4, 24, 0, 26, 0.777778, 19, 0.000895, 0.015808
161, 20, 1, EdgeDisjointPaths, 38, 4, 0, 0, 3, 0.944444, 19, 0.000595, 0.000000
161, 20, 1, Outerplanar, 39, 4, 26, 0, 27, 0.777778, 19, 0.000872, 0.020959
161, 20, 1, EdgeDisjointPaths, 39, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 40, 4, 26, 0, 27, 0.777778, 19, 0.000895, 0.015718
161, 20, 1, EdgeDisjointPaths, 40, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 41, 4, 24, 0, 26, 0.777778, 19, 0.000888, 0.031815
161, 20, 1, EdgeDisjointPaths, 41, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 42, 4, 24, 0, 26, 0.777778, 19, 0.000872, 0.015892
161, 20, 1, EdgeDisjointPaths, 42, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 43, 4, 24, 0, 26, 0.777778, 19, 0.001768, 0.031666
161, 20, 1, EdgeDisjointPaths, 43, 4, 0, 0, 3, 0.888889, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 44, 4, 24, 0, 26, 0.777778, 19, 0.000869, 0.015780
161, 20, 1, EdgeDisjointPaths, 44, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 45, 4, 0, 0, 1, 0.055556, 19, 0.000877, 0.031724
161, 20, 1, EdgeDisjointPaths, 45, 4, 0, 0, 2, 0.111111, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 46, 4, 24, 0, 26, 0.777778, 19, 0.000896, 0.015631
161, 20, 1, EdgeDisjointPaths, 46, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 47, 4, 0, 0, 1, 0.055556, 19, 0.000877, 0.015666
161, 20, 1, EdgeDisjointPaths, 47, 4, 0, 0, 2, 0.833333, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 48, 4, 26, 0, 27, 0.777778, 19, 0.000888, 0.015865
161, 20, 1, EdgeDisjointPaths, 48, 4, 0, 0, 4, 0.888889, 19, 0.000870, 0.000000
161, 20, 1, Outerplanar, 49, 4, inf, inf, inf, 0.000000, 1, 0.000000, 0.015718
161, 20, 1, EdgeDisjointPaths, 49, 4, inf, inf, inf, 0.000000, 1, 0.000000, 0.000000
161, 20, 1, Outerplanar, 50, 4, 22, 0, 24, 0.777778, 19, 0.000874, 0.015670
161, 20, 1, EdgeDisjointPaths, 50, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 51, 4, inf, inf, inf, 0.000000, 19, 0.000642, 0.020236
161, 20, 1, EdgeDisjointPaths, 51, 4, 2, 0, 4, 0.722222, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 52, 4, 24, 0, 26, 0.777778, 19, 0.000869, 0.016049
161, 20, 1, EdgeDisjointPaths, 52, 4, 0, 0, 3, 0.944444, 19, 0.000873, 0.000000
161, 20, 1, Outerplanar, 53, 4, 2, 0, 3, 0.777778, 19, 0.000880, 0.015925
161, 20, 1, EdgeDisjointPaths, 53, 4, 0, 0, 2, 0.944444, 19, 0.000518, 0.000000
161, 20, 1, Outerplanar, 54, 4, 26, 0, 27, 0.777778, 19, 0.000877, 0.022349
161, 20, 1, EdgeDisjointPaths, 54, 4, 0, 0, 2, 0.888889, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 55, 4, 22, 0, 25, 0.777778, 19, 0.000888, 0.015656
161, 20, 1, EdgeDisjointPaths, 55, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 56, 4, 24, 0, 26, 0.777778, 19, 0.000872, 0.032032
161, 20, 1, EdgeDisjointPaths, 56, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 57, 4, 24, 0, 26, 0.777778, 19, 0.000890, 0.016000
161, 20, 1, EdgeDisjointPaths, 57, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 58, 4, 24, 0, 26, 0.777778, 19, 0.000000, 0.031647
161, 20, 1, EdgeDisjointPaths, 58, 4, 0, 0, 3, 0.944444, 19, 0.000169, 0.000000
161, 20, 1, Outerplanar, 59, 4, 26, 0, 27, 0.777778, 19, 0.000885, 0.012764
161, 20, 1, EdgeDisjointPaths, 59, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 60, 4, 26, 0, 27, 0.777778, 19, 0.000000, 0.031736
161, 20, 1, EdgeDisjointPaths, 60, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 61, 4, 24, 0, 26, 0.777778, 19, 0.000467, 0.023651
161, 20, 1, EdgeDisjointPaths, 61, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 62, 4, 24, 0, 26, 0.777778, 19, 0.000870, 0.031709
161, 20, 1, EdgeDisjointPaths, 62, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 63, 4, 24, 0, 26, 0.777778, 19, 0.000629, 0.020271
161, 20, 1, EdgeDisjointPaths, 63, 4, 0, 0, 3, 0.888889, 19, 0.000702, 0.000000
161, 20, 1, Outerplanar, 64, 4, 24, 0, 26, 0.777778, 19, 0.000879, 0.018865
161, 20, 1, EdgeDisjointPaths, 64, 4, 0, 0, 3, 0.944444, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 65, 4, 0, 0, 1, 0.055556, 19, 0.000872, 0.015806
161, 20, 1, EdgeDisjointPaths, 65, 4, 0, 0, 2, 0.111111, 19, 0.000000, 0.000000
161, 20, 1, Outerplanar, 66, 4, 24, 0, 26, 0.777778, 19, 0.000737, 0.018328
